Stockfish_Evaluation,Time_Left,Pieces_Left,Elo_Difference,Predicted_Outcome
1.81,14.8,18.0,10.0,0
-0.57,22.1,20.0,-63.0,0
0.49,19.7,16.0,-27.0,1
0.78,17.1,12.0,-47.0,0
-0.32,11.1,19.0,-31.0,0
-1.96,23.0,20.0,-18.0,0
-0.28,29.1,15.0,-24.0,1
1.45,7.9,19.0,-33.0,0
-0.47,11.5,16.0,-7.0,0
2.07,5.0,10.0,-52.0,0
0.54,9.0,13.0,55.0,0
0.11,15.5,13.0,30.0,0
-0.83,19.7,14.0,8.0,1
-2.11,23.2,12.0,-3.0,0
-0.73,26.2,12.0,-12.0,1
-0.08,23.9,19.0,47.0,1
-0.96,13.2,10.0,13.0,0
-2.08,22.5,13.0,-13.0,0
4.67,22.8,17.0,50.0,1
-6.03,16.8,13.0,-23.0,0
-1.52,19.4,16.0,-57.0,0
-0.96,23.2,14.0,41.0,1
1.84,15.7,16.0,2.0,0
-1.7,9.9,12.0,18.0,0
0.36,23.1,9.0,57.0,1
-1.86,14.0,14.0,-27.0,0
-3.19,24.7,10.0,39.0,0
0.79,14.0,15.0,15.0,0
-1.3,19.3,12.0,65.0,0
1.41,23.9,12.0,29.0,1
-0.49,22.3,19.0,33.0,0
-1.16,30.0,16.0,-86.0,1
2.04,12.1,10.0,16.0,0
0.59,14.3,15.0,37.0,0
-0.47,24.5,15.0,18.0,1
-1.27,12.7,9.0,-63.0,0
1.76,25.7,16.0,8.0,1
2.9,18.6,18.0,12.0,1
-0.58,21.3,14.0,-14.0,0
0.9,13.9,14.0,-12.0,0
1.01,17.8,13.0,-5.0,0
1.78,24.3,16.0,37.0,1
-1.56,29.5,14.0,10.0,1
0.89,10.8,14.0,27.0,0
4.49,15.6,13.0,1.0,1
-0.39,20.8,21.0,-17.0,1
0.91,13.7,14.0,45.0,0
0.76,19.2,17.0,-53.0,1
0.08,13.1,16.0,20.0,0
-2.31,24.0,7.0,-42.0,0
4.1,17.3,14.0,-26.0,1
0.2,20.1,12.0,34.0,0
1.09,20.0,18.0,-8.0,0
0.18,14.5,11.0,28.0,0
1.89,14.9,16.0,-44.0,0
0.3,21.5,18.0,-56.0,1
-2.61,5.5,16.0,-25.0,0
2.01,14.6,15.0,36.0,0
0.96,15.7,14.0,-95.0,0
-0.69,26.6,15.0,-7.0,1
-1.34,13.9,11.0,89.0,0
0.7,14.2,16.0,-57.0,0
-1.86,11.2,18.0,4.0,0
1.96,13.4,12.0,25.0,0
-1.26,5.0,15.0,32.0,0
0.01,23.6,15.0,6.0,0
-2.32,7.7,16.0,25.0,0
2.71,24.2,13.0,-20.0,1
0.94,18.3,10.0,65.0,0
0.44,26.9,12.0,-20.0,1
-2.58,15.2,8.0,-5.0,0
-1.5,14.5,17.0,-20.0,0
0.4,19.3,16.0,-48.0,0
0.07,11.2,15.0,-14.0,0
-1.25,12.8,13.0,-47.0,0
-0.73,14.5,15.0,60.0,0
-1.21,13.8,15.0,35.0,0
0.75,24.3,13.0,13.0,1
-1.65,21.1,14.0,-0.0,0
1.2,20.1,19.0,1.0,0
-2.24,19.7,11.0,29.0,0
0.58,5.0,18.0,6.0,0
4.33,16.2,10.0,-12.0,1
-1.07,22.6,20.0,-52.0,0
-1.32,5.9,8.0,50.0,0
2.28,23.2,16.0,23.0,1
0.13,15.1,13.0,-35.0,1
-2.34,22.3,14.0,84.0,1
0.68,22.3,15.0,62.0,0
0.43,9.8,17.0,48.0,0
-1.27,28.9,9.0,38.0,1
-1.34,18.9,15.0,-65.0,0
1.74,21.3,16.0,33.0,1
-1.43,19.1,13.0,19.0,0
-2.74,27.5,15.0,31.0,0
-1.55,17.0,13.0,-2.0,0
1.73,14.7,17.0,-23.0,1
-0.52,12.0,16.0,135.0,0
-1.13,10.0,16.0,11.0,0
-0.14,14.2,17.0,47.0,1
0.97,23.3,19.0,-24.0,0
3.07,8.7,12.0,40.0,1
0.7,20.2,22.0,47.0,0
3.92,16.8,16.0,18.0,1
1.46,18.3,13.0,-101.0,0
0.77,10.9,22.0,-44.0,0
1.78,24.0,14.0,-24.0,1
1.27,20.5,11.0,-24.0,0
2.32,14.3,13.0,44.0,1
0.9,30.0,13.0,9.0,1
0.23,15.6,18.0,-4.0,0
-0.96,9.2,15.0,-34.0,0
0.27,25.9,15.0,-57.0,1
-2.96,27.2,15.0,69.0,0
0.87,26.0,18.0,-4.0,1
-2.36,12.8,14.0,-47.0,0
0.92,22.1,14.0,-13.0,0
1.67,20.9,13.0,-17.0,1
0.5,25.3,14.0,-4.0,1
-0.33,10.9,17.0,-30.0,0
-0.57,20.1,17.0,-30.0,1
2.95,12.4,20.0,-10.0,1
-0.36,16.5,15.0,-20.0,0
-2.12,15.6,14.0,-18.0,0
0.51,22.3,16.0,10.0,0
0.65,13.6,14.0,-44.0,0
-0.41,18.5,13.0,18.0,0
1.13,17.0,16.0,-28.0,0
-4.11,14.7,14.0,134.0,0
0.34,18.1,14.0,11.0,0
-3.39,13.1,17.0,50.0,0
-1.05,9.9,16.0,-8.0,0
1.37,24.9,21.0,-14.0,1
0.83,15.9,18.0,-24.0,0
-1.19,13.8,13.0,-55.0,0
1.79,17.1,14.0,18.0,0
1.05,22.8,11.0,49.0,1
-0.98,19.1,12.0,10.0,0
3.04,16.0,19.0,-17.0,1
0.97,20.5,14.0,18.0,0
-1.56,12.6,11.0,-42.0,0
1.33,20.7,9.0,24.0,1
0.45,24.7,11.0,49.0,1
0.27,20.0,13.0,-30.0,0
0.04,17.0,15.0,-13.0,0
-0.47,15.2,14.0,6.0,1
-4.4,22.9,17.0,53.0,0
-0.58,11.8,12.0,-17.0,0
-2.21,17.7,19.0,6.0,0
-1.02,23.1,15.0,40.0,0
-1.16,23.0,16.0,52.0,0
0.13,7.2,13.0,61.0,0
0.6,20.9,18.0,53.0,0
0.92,20.7,11.0,6.0,0
-4.8,22.8,11.0,36.0,0
2.84,15.2,12.0,21.0,1
-3.26,22.1,19.0,71.0,0
-0.03,11.4,14.0,50.0,1
-1.66,18.6,12.0,13.0,0
0.59,21.0,14.0,21.0,0
-3.66,24.5,16.0,2.0,0
3.1,11.1,12.0,-49.0,1
-0.72,21.5,15.0,29.0,0
1.0,29.1,15.0,20.0,1
-1.6,18.3,13.0,13.0,0
3.32,18.8,11.0,-66.0,1
-2.74,16.9,18.0,-109.0,0
-5.26,11.6,14.0,9.0,0
2.73,18.9,6.0,16.0,1
-2.35,28.1,16.0,14.0,0
-0.14,25.8,16.0,53.0,1
3.12,5.0,18.0,34.0,0
-0.81,12.7,16.0,36.0,0
0.52,9.5,15.0,-59.0,0
1.63,14.0,14.0,-33.0,0
0.06,17.4,14.0,48.0,0
2.6,7.7,17.0,21.0,1
1.41,12.8,15.0,85.0,1
-1.79,12.6,11.0,28.0,0
1.46,20.7,14.0,-36.0,0
-0.07,11.7,15.0,-38.0,0
-0.06,11.7,9.0,-21.0,1
0.66,16.9,17.0,-4.0,0
1.84,12.2,15.0,-107.0,0
-1.93,23.9,11.0,-67.0,0
2.61,11.8,14.0,-44.0,1
0.81,26.4,15.0,5.0,1
-1.26,15.0,18.0,-47.0,0
3.52,20.2,18.0,8.0,1
-0.27,20.4,18.0,-122.0,0
1.13,11.9,16.0,-6.0,0
-0.92,15.4,13.0,26.0,0
1.64,19.7,12.0,28.0,1
-0.89,17.1,13.0,-3.0,0
0.32,16.7,15.0,-49.0,0
-5.24,22.8,15.0,4.0,0
0.03,18.2,18.0,40.0,0
-1.13,19.6,14.0,-155.0,0
-3.78,21.6,9.0,-22.0,0
-0.97,17.9,11.0,-1.0,0
-0.77,17.6,12.0,-21.0,0
-1.7,20.2,12.0,73.0,0
1.2,18.6,7.0,-56.0,0
1.4,6.7,20.0,-31.0,0
-1.02,15.5,8.0,-96.0,0
-3.02,12.0,13.0,76.0,0
-3.77,25.2,17.0,-31.0,0
-2.45,11.2,17.0,-22.0,1
-1.29,21.7,11.0,-3.0,0
3.42,5.0,19.0,-11.0,1
0.74,20.4,18.0,17.0,0
-0.27,20.0,14.0,132.0,1
-1.23,27.2,15.0,23.0,1
2.14,23.8,12.0,-23.0,1
1.11,22.6,16.0,-28.0,0
0.09,17.1,16.0,-20.0,0
2.19,18.4,14.0,-75.0,0
0.01,26.7,17.0,44.0,1
0.31,19.1,16.0,4.0,0
-0.39,12.5,25.0,-77.0,0
0.2,22.3,12.0,25.0,0
-0.6,17.7,19.0,-15.0,0
-0.78,17.7,12.0,-71.0,0
0.24,14.0,17.0,-103.0,0
0.66,15.6,7.0,32.0,0
-1.46,14.1,13.0,38.0,1
0.84,14.4,16.0,19.0,0
1.66,12.7,16.0,-18.0,0
-1.56,12.7,9.0,-11.0,0
-1.12,5.0,14.0,58.0,0
0.19,23.9,19.0,50.0,1
-0.31,5.3,18.0,39.0,0
0.4,18.9,18.0,7.0,0
2.98,25.5,22.0,-23.0,1
-2.32,11.5,10.0,-43.0,0
0.41,15.2,14.0,-13.0,1
-0.8,16.0,15.0,46.0,1
-2.49,14.1,13.0,-30.0,0
-2.52,26.5,15.0,35.0,0
1.75,7.4,19.0,-20.0,0
-2.81,13.0,15.0,-34.0,0
1.51,14.4,8.0,-26.0,0
0.26,20.1,17.0,7.0,0
-1.72,22.0,15.0,36.0,0
1.67,10.6,8.0,-20.0,0
-2.36,21.3,13.0,-9.0,0
-0.38,11.1,10.0,-18.0,0
-2.18,20.9,14.0,29.0,0
1.53,9.8,13.0,-47.0,0
2.37,11.0,10.0,-81.0,0
0.5,18.8,16.0,-5.0,1
2.05,10.6,12.0,-28.0,1
0.89,9.0,19.0,48.0,0
1.26,15.9,16.0,2.0,0
1.37,14.7,14.0,-27.0,0
-1.34,23.8,19.0,91.0,1
0.82,14.1,16.0,-48.0,0
-1.93,25.6,16.0,-33.0,0
-2.64,11.5,15.0,-31.0,0
2.18,26.7,14.0,-3.0,1
-1.7,17.2,16.0,1.0,0
0.37,21.8,20.0,35.0,0
3.26,12.8,5.0,-29.0,1
-3.62,22.1,21.0,-41.0,0
0.04,22.3,12.0,18.0,0
-2.46,15.5,16.0,58.0,0
-0.14,11.5,10.0,57.0,0
0.12,10.5,19.0,54.0,0
0.04,13.7,11.0,-56.0,0
1.05,20.3,18.0,69.0,0
-2.1,14.6,14.0,33.0,0
1.0,6.0,15.0,-90.0,0
-0.18,14.0,11.0,-56.0,0
0.42,26.7,19.0,44.0,1
-0.21,24.4,15.0,61.0,1
0.36,18.7,17.0,-77.0,1
0.08,13.6,9.0,40.0,0
-1.55,17.3,12.0,5.0,0
-0.02,11.2,16.0,39.0,0
-2.82,19.6,10.0,-32.0,0
-1.94,10.3,16.0,-36.0,0
-2.85,23.6,13.0,42.0,0
0.21,12.9,13.0,-18.0,0
1.14,23.4,17.0,1.0,1
-1.89,29.4,16.0,-32.0,1
-0.59,17.5,12.0,83.0,1
1.94,12.2,18.0,-6.0,1
-0.01,22.2,17.0,-46.0,0
-0.95,8.5,9.0,-36.0,0
2.15,18.3,14.0,6.0,1
-0.28,23.2,16.0,38.0,0
1.35,24.4,15.0,47.0,1
-0.43,18.6,5.0,92.0,0
4.16,21.4,15.0,15.0,1
-0.41,20.4,17.0,23.0,0
-0.46,18.3,15.0,-5.0,0
-0.46,14.6,15.0,-29.0,0
0.53,19.6,18.0,-7.0,0
0.92,20.3,10.0,51.0,0
0.5,14.4,17.0,-0.0,0
2.29,13.8,16.0,38.0,1
1.43,13.4,10.0,-22.0,0
0.37,10.9,17.0,10.0,1
0.26,19.2,20.0,-40.0,0
-1.39,15.5,16.0,-1.0,0
3.86,19.3,17.0,-42.0,0
1.46,15.1,12.0,-16.0,0
-4.27,15.6,13.0,-16.0,0
2.8,24.7,12.0,-18.0,1
0.44,20.6,16.0,6.0,0
-1.98,19.8,13.0,-16.0,0
-1.69,18.2,13.0,15.0,0
-0.4,21.9,17.0,-41.0,0
2.76,13.3,20.0,59.0,1
-1.34,13.1,15.0,-42.0,0
-0.51,17.6,10.0,21.0,0
-5.48,23.2,15.0,27.0,0
0.82,22.4,16.0,-8.0,0
2.31,15.9,17.0,-3.0,0
-1.84,19.4,14.0,-2.0,0
0.9,20.1,18.0,28.0,0
-1.08,10.6,17.0,-38.0,0
-3.02,22.1,14.0,37.0,0
-0.51,9.6,17.0,-60.0,0
-1.15,10.6,18.0,-33.0,0
0.25,17.2,12.0,-4.0,0
-0.61,17.2,18.0,13.0,0
2.67,21.2,15.0,9.0,1
-1.12,13.3,14.0,62.0,0
-0.26,17.9,15.0,-11.0,0
0.48,11.9,19.0,-42.0,0
-0.1,18.3,19.0,60.0,0
-1.07,17.6,16.0,-43.0,0
0.1,21.4,16.0,-32.0,0
1.05,15.1,15.0,24.0,0
1.8,11.6,23.0,-15.0,0
-4.24,21.5,13.0,38.0,0
-0.48,10.1,14.0,47.0,0
1.18,17.2,16.0,55.0,0
2.32,20.9,12.0,53.0,1
1.86,22.0,18.0,24.0,1
1.85,24.6,11.0,-12.0,1
-0.91,23.7,13.0,42.0,0
-2.79,11.7,14.0,42.0,0
0.45,14.6,12.0,82.0,0
2.34,21.3,18.0,-2.0,1
-4.01,9.0,11.0,-8.0,1
2.75,14.9,12.0,25.0,1
0.71,22.3,13.0,48.0,1
0.26,20.7,18.0,-77.0,0
-1.64,10.4,19.0,39.0,0
2.03,16.3,17.0,29.0,0
0.96,13.6,11.0,29.0,0
-0.93,20.1,13.0,7.0,0
-4.27,20.1,20.0,77.0,0
-1.49,17.1,15.0,44.0,0
-1.98,20.6,11.0,17.0,0
-4.15,30.0,22.0,-35.0,0
3.12,19.0,13.0,-44.0,1
-0.45,21.3,15.0,28.0,0
-2.85,14.8,13.0,-50.0,0
-1.93,19.2,12.0,54.0,0
0.44,17.4,19.0,66.0,0
-1.19,24.5,16.0,-20.0,0
-1.07,24.3,16.0,-9.0,0
-0.02,20.0,11.0,1.0,0
0.2,15.5,14.0,-22.0,0
-0.53,7.0,13.0,80.0,0
2.33,15.2,13.0,-44.0,1
-1.11,18.0,16.0,-16.0,0
-0.44,23.0,14.0,-13.0,0
-1.89,25.8,17.0,-70.0,0
-0.22,11.9,17.0,-24.0,1
-6.22,22.0,14.0,21.0,0
0.63,23.1,16.0,40.0,1
-2.72,12.4,14.0,16.0,0
-0.44,14.2,13.0,144.0,0
0.94,14.4,12.0,13.0,1
-1.14,17.4,15.0,6.0,1
-0.88,25.6,13.0,-55.0,0
-0.36,22.9,19.0,13.0,0
0.27,12.9,20.0,-8.0,0
1.85,18.5,16.0,-94.0,0
1.55,18.3,16.0,-54.0,0
1.13,14.0,15.0,40.0,1
-1.26,10.2,22.0,-59.0,0
1.15,15.9,21.0,19.0,0
-1.49,21.1,14.0,-52.0,0
-0.17,15.0,14.0,40.0,0
-5.27,19.2,16.0,-4.0,0
-3.5,18.1,11.0,55.0,0
3.45,8.1,10.0,83.0,0
0.45,20.0,11.0,24.0,0
-3.16,20.9,14.0,24.0,0
1.11,16.9,12.0,-3.0,0
0.14,25.8,19.0,14.0,1
1.71,5.0,11.0,-13.0,0
5.08,15.1,11.0,-19.0,1
-0.49,16.1,9.0,41.0,0
-1.15,23.6,13.0,50.0,1
0.33,12.9,14.0,1.0,0
-0.29,18.5,15.0,-59.0,0
-1.5,18.2,15.0,-68.0,0
-3.52,21.8,13.0,18.0,0
1.46,30.0,12.0,-14.0,1
-1.73,21.9,16.0,27.0,0
-2.01,26.7,12.0,42.0,1
-1.62,17.0,17.0,-17.0,0
0.32,26.3,11.0,10.0,1
1.31,8.7,13.0,0.0,0
1.5,13.7,21.0,-46.0,1
-0.62,21.9,22.0,-114.0,0
1.42,21.9,11.0,49.0,1
0.86,11.7,19.0,-20.0,1
1.18,13.7,20.0,-10.0,0
3.65,19.8,18.0,23.0,0
1.96,20.1,15.0,-26.0,0
0.35,18.2,9.0,1.0,0
-0.78,16.9,15.0,33.0,0
-1.72,17.8,16.0,68.0,0
-0.49,11.8,16.0,53.0,0
-0.2,30.0,16.0,30.0,1
-1.12,18.5,13.0,-74.0,0
0.16,20.9,14.0,-18.0,0
-1.91,16.1,8.0,35.0,0
4.41,13.2,18.0,56.0,1
-3.59,14.3,12.0,-44.0,1
0.28,27.9,14.0,46.0,1
-0.72,18.6,16.0,20.0,0
0.04,30.0,13.0,-3.0,1
-0.64,14.7,12.0,-9.0,0
-1.78,14.0,16.0,-41.0,0
-2.24,20.7,10.0,-39.0,0
4.1,18.1,17.0,7.0,1
-1.79,20.2,17.0,-18.0,0
-2.25,20.7,13.0,-7.0,1
-3.19,15.6,14.0,-0.0,0
-2.77,7.7,12.0,-44.0,0
-1.35,9.6,14.0,-11.0,0
1.75,17.0,14.0,65.0,0
0.06,11.0,14.0,16.0,0
-1.08,12.8,19.0,-26.0,0
0.86,19.2,10.0,-14.0,0
-0.08,11.8,12.0,46.0,0
2.75,30.0,17.0,59.0,1
-0.43,14.2,21.0,36.0,0
-1.15,20.5,12.0,16.0,0
-1.55,19.4,18.0,-165.0,0
-0.15,15.6,12.0,-20.0,0
0.85,20.7,14.0,-7.0,0
-0.55,19.6,15.0,64.0,0
2.09,20.2,13.0,9.0,1
0.53,15.2,14.0,-124.0,0
2.18,20.2,11.0,-12.0,1
-2.24,26.5,17.0,-48.0,0
-1.19,30.0,12.0,-42.0,1
1.07,19.3,13.0,31.0,0
0.11,16.8,13.0,-90.0,0
0.24,18.1,13.0,-61.0,0
-1.04,17.8,15.0,-4.0,1
0.17,9.7,15.0,90.0,0
0.68,18.2,23.0,17.0,0
-4.02,18.2,14.0,-9.0,0
-0.3,15.6,15.0,-16.0,0
-0.22,19.1,19.0,29.0,0
1.07,20.5,16.0,4.0,0
-0.31,26.9,15.0,46.0,1
-3.28,9.1,15.0,-32.0,0
-1.17,17.3,16.0,8.0,0
-0.55,29.1,18.0,-2.0,1
-0.01,19.0,19.0,14.0,0
0.34,18.4,18.0,6.0,0
-1.63,17.1,16.0,6.0,0
0.8,12.8,16.0,-67.0,0
-0.16,23.1,21.0,54.0,0
-8.93,18.5,14.0,10.0,0
-1.24,20.6,17.0,29.0,0
-0.65,30.0,19.0,42.0,1
0.21,14.9,18.0,-74.0,0
-0.42,15.8,13.0,-42.0,0
-0.07,23.6,23.0,-11.0,0
-3.48,16.1,20.0,-33.0,0
1.24,22.2,18.0,65.0,1
1.31,21.0,12.0,9.0,1
0.05,15.6,18.0,92.0,0
-1.08,18.3,8.0,-29.0,0
3.71,13.3,14.0,-121.0,1
0.9,17.1,15.0,15.0,0
0.0,20.2,14.0,30.0,0
3.23,12.8,20.0,12.0,1
-3.24,9.4,15.0,-39.0,0
-4.07,24.1,12.0,107.0,0
0.33,20.7,17.0,72.0,0
1.68,10.7,16.0,-37.0,0
-0.14,18.4,10.0,-6.0,0
-2.6,20.0,19.0,12.0,0
0.5,16.5,15.0,43.0,0
-2.3,18.6,18.0,1.0,0
-0.51,17.2,16.0,-51.0,0
0.42,22.1,14.0,-36.0,0
1.91,12.4,16.0,-0.0,0
-0.61,18.6,15.0,62.0,0
0.98,20.1,16.0,19.0,0
-2.48,27.7,17.0,44.0,0
1.18,26.0,15.0,32.0,1
-1.82,19.8,16.0,20.0,0
-2.76,11.7,14.0,60.0,0
4.13,18.4,13.0,126.0,1
3.66,22.2,17.0,-18.0,1
0.3,20.7,19.0,40.0,0
3.09,14.3,13.0,-21.0,1
-0.65,22.2,16.0,-6.0,0
-0.27,17.1,11.0,-38.0,0
0.96,20.6,20.0,-10.0,0
-1.83,12.5,18.0,-60.0,0
-4.69,24.0,13.0,14.0,0
-0.62,18.6,14.0,29.0,0
2.6,15.8,19.0,-19.0,1
0.55,7.9,16.0,22.0,0
1.63,13.8,17.0,-46.0,0
0.79,16.0,12.0,2.0,0
-1.69,26.7,17.0,-126.0,0
0.5,18.7,15.0,-2.0,0
-0.66,19.4,16.0,1.0,0
-2.13,17.8,14.0,10.0,0
1.84,18.5,14.0,101.0,1
-2.61,22.0,15.0,-19.0,1
-1.32,15.9,13.0,-23.0,0
4.43,10.5,22.0,-58.0,1
1.4,15.2,12.0,2.0,0
0.49,5.0,16.0,24.0,0
0.96,22.6,16.0,-27.0,0
-0.24,15.4,17.0,39.0,1
-2.33,10.0,7.0,-28.0,1
-0.16,19.6,10.0,-6.0,0
-0.38,15.2,13.0,32.0,0
-1.71,16.1,18.0,-24.0,0
-0.45,11.9,14.0,-121.0,0
0.52,30.0,14.0,12.0,1
-2.25,14.4,15.0,-27.0,0
3.15,25.5,12.0,56.0,0
-2.3,11.1,16.0,25.0,0
3.33,28.7,16.0,19.0,1
-0.42,18.4,17.0,1.0,0
-0.8,16.2,20.0,2.0,0
2.98,22.0,14.0,-70.0,1
-0.33,20.7,15.0,-29.0,0
2.2,9.8,12.0,-29.0,0
-2.6,18.5,11.0,-37.0,0
-0.09,19.6,15.0,43.0,0
0.95,12.8,15.0,-76.0,0
2.39,7.9,17.0,-0.0,0
0.84,20.2,17.0,6.0,0
0.09,16.5,16.0,32.0,0
0.95,12.0,20.0,45.0,0
-1.46,7.6,14.0,35.0,0
1.21,14.9,14.0,-10.0,0
0.96,22.5,16.0,60.0,1
-1.56,29.2,11.0,35.0,1
0.25,11.6,17.0,-24.0,0
1.54,18.5,15.0,12.0,0
3.86,22.4,15.0,-45.0,1
2.37,19.0,17.0,-24.0,1
0.45,26.4,16.0,74.0,1
0.16,11.4,16.0,-27.0,0
-0.29,15.8,14.0,-18.0,0
-0.77,14.2,20.0,-48.0,0
1.55,23.6,11.0,28.0,1
1.3,16.4,13.0,-1.0,1
-0.17,16.5,13.0,-9.0,0
-2.2,23.5,13.0,27.0,0
-1.56,14.3,10.0,34.0,0
-1.67,11.7,20.0,-32.0,0
-2.43,14.8,17.0,56.0,0
1.22,7.0,13.0,12.0,0
0.69,19.3,17.0,-20.0,0
-1.84,5.0,15.0,1.0,0
-0.65,11.9,14.0,53.0,0
0.61,20.4,12.0,-26.0,0
0.52,17.4,15.0,39.0,1
0.88,6.5,13.0,-70.0,1
-1.52,10.1,12.0,-51.0,0
0.72,5.0,18.0,44.0,1
-0.1,13.3,13.0,-26.0,0
1.54,21.1,19.0,6.0,0
2.15,14.0,13.0,57.0,1
6.06,16.5,10.0,-42.0,1
-1.73,17.6,17.0,59.0,0
0.25,17.7,14.0,-51.0,0
-0.08,14.7,10.0,-11.0,0
-1.87,16.2,16.0,62.0,0
-1.82,11.3,11.0,-50.0,1
0.54,9.8,9.0,-29.0,0
2.23,24.4,17.0,-45.0,1
5.35,9.4,19.0,1.0,1
-1.46,20.0,14.0,-57.0,0
-1.66,20.7,19.0,-33.0,1
0.5,24.3,17.0,-61.0,0
-1.01,11.9,17.0,-68.0,0
0.78,13.4,14.0,-33.0,0
-0.95,15.9,13.0,27.0,0
-0.57,19.1,16.0,-16.0,0
-1.68,22.1,17.0,-33.0,0
-1.13,18.9,11.0,45.0,0
-0.72,30.0,14.0,-41.0,1
1.06,11.5,14.0,-76.0,0
-0.13,19.8,14.0,-44.0,0
-1.28,9.9,13.0,-32.0,0
2.17,29.4,11.0,38.0,0
2.08,14.9,14.0,43.0,0
-1.75,15.7,14.0,30.0,0
-0.95,19.9,14.0,-52.0,0
1.73,18.8,17.0,7.0,0
0.87,5.0,11.0,17.0,0
2.71,21.1,16.0,-37.0,1
1.77,25.9,10.0,69.0,1
2.33,21.0,15.0,-120.0,1
-0.68,17.5,8.0,-39.0,0
1.21,17.6,12.0,-25.0,0
1.54,15.5,15.0,-4.0,0
1.56,18.4,11.0,-70.0,0
-0.21,17.1,11.0,31.0,0
-2.09,17.7,18.0,-54.0,0
0.61,27.2,10.0,-20.0,1
0.86,20.5,15.0,77.0,0
-2.72,18.2,19.0,22.0,0
1.74,21.6,15.0,16.0,1
2.3,18.9,15.0,12.0,0
1.33,23.4,13.0,-133.0,0
1.06,24.7,13.0,52.0,1
2.62,14.5,14.0,-17.0,1
2.75,12.4,9.0,31.0,0
-3.75,18.4,18.0,25.0,0
2.18,22.0,16.0,3.0,1
-0.63,9.5,10.0,47.0,0
-0.86,12.1,18.0,74.0,0
5.02,10.5,17.0,-37.0,1
0.44,16.0,16.0,49.0,0
-0.77,19.5,22.0,-28.0,0
1.6,22.1,15.0,10.0,1
3.37,8.8,20.0,7.0,1
0.35,23.3,15.0,26.0,1
-1.07,12.5,16.0,18.0,0
-2.18,13.8,13.0,-6.0,0
2.18,22.7,9.0,48.0,1
-0.62,17.7,10.0,-4.0,0
2.18,14.4,15.0,49.0,0
-0.28,26.8,14.0,53.0,1
-3.71,14.2,11.0,45.0,0
3.04,11.9,14.0,37.0,1
0.67,15.9,16.0,-15.0,0
2.11,17.9,19.0,-20.0,1
-1.77,16.5,13.0,-18.0,0
0.07,15.8,16.0,75.0,0
1.09,18.9,20.0,22.0,0
-0.31,20.8,17.0,5.0,0
3.63,10.3,13.0,19.0,1
0.96,15.9,15.0,-4.0,0
3.64,18.1,16.0,-10.0,1
1.21,16.5,17.0,-46.0,0
-4.76,18.4,15.0,-35.0,0
0.19,21.1,16.0,-40.0,0
-3.11,18.5,18.0,29.0,0
-1.84,20.9,12.0,-16.0,1
-2.71,17.9,11.0,-61.0,0
2.57,5.0,17.0,-46.0,0
-3.18,10.5,15.0,-6.0,0
-0.61,15.9,18.0,-49.0,0
-0.73,12.7,18.0,-5.0,0
1.4,16.8,9.0,-29.0,0
0.53,14.4,12.0,-5.0,1
-4.15,20.1,15.0,-20.0,0
-0.63,17.8,12.0,-41.0,0
-0.49,11.9,14.0,36.0,0
0.82,20.3,11.0,-14.0,0
0.64,16.4,14.0,-72.0,0
-0.49,16.0,12.0,-17.0,0
-2.27,12.8,16.0,-27.0,0
0.96,30.0,18.0,-58.0,1
-0.23,11.3,16.0,60.0,0
0.66,24.0,23.0,48.0,1
-0.44,10.0,18.0,-116.0,0
-0.74,17.4,18.0,8.0,0
3.67,13.3,15.0,-15.0,1
0.5,22.3,14.0,50.0,1
-1.64,18.5,19.0,-16.0,0
1.67,14.4,14.0,37.0,0
-1.25,5.0,15.0,-79.0,0
0.24,11.2,14.0,-35.0,0
-2.63,16.6,17.0,-74.0,0
-0.68,16.7,18.0,-41.0,0
-1.12,11.9,18.0,32.0,0
2.12,18.0,14.0,-38.0,1
3.41,19.8,16.0,-51.0,1
-2.35,24.3,16.0,52.0,0
1.67,22.9,19.0,-50.0,0
1.36,21.8,10.0,-30.0,1
-1.1,6.6,15.0,9.0,0
-1.89,15.6,13.0,2.0,0
-1.53,8.5,13.0,-90.0,0
-0.75,11.7,12.0,21.0,0
-0.72,25.1,17.0,25.0,1
0.35,28.8,8.0,-20.0,1
1.7,24.9,15.0,13.0,1
1.61,14.6,10.0,-9.0,0
0.03,14.7,13.0,98.0,0
-0.35,14.7,14.0,-83.0,1
-1.08,9.1,14.0,41.0,0
-1.13,12.6,17.0,37.0,0
0.88,23.7,19.0,60.0,0
0.11,17.9,21.0,39.0,0
0.4,15.0,15.0,47.0,0
1.72,19.1,18.0,5.0,0
-0.11,23.0,19.0,-3.0,0
2.74,11.9,14.0,-78.0,1
-0.68,18.4,19.0,-57.0,0
-2.63,25.0,8.0,47.0,0
3.62,18.7,16.0,96.0,1
1.12,21.8,20.0,-15.0,0
0.59,23.3,15.0,-2.0,0
2.51,19.4,14.0,10.0,1
-1.35,20.1,14.0,-15.0,0
2.6,8.6,19.0,-59.0,0
1.23,10.7,10.0,16.0,0
1.79,12.3,14.0,69.0,0
0.99,19.7,18.0,17.0,0
1.46,14.1,16.0,-32.0,0
-1.16,17.1,19.0,2.0,0
1.05,19.2,17.0,-32.0,0
-0.08,5.4,14.0,-7.0,0
-0.17,10.7,17.0,-43.0,0
-3.36,8.2,11.0,-33.0,0
-0.84,17.2,9.0,-14.0,0
1.59,12.2,13.0,51.0,0
